id,날짜,분류1,분류2,텍스트
1131592,20190301,"사회,장애인","문화,생활","시소는 아이들이 누워서 탈 수 있게 디자인하였고, 미끄럼틀은 보호자가 아동을 안고 탈 수 있게끔 넓게 만들어졌습니다."
1131628,20190301,"스포츠,축구,한국프로축구","스포츠,축구,해외축구",손흥민은 1일(한국시간) 영국 런던 배터시 에볼루션에서 열린 ‘런던 풋볼 어워즈 2019’에서 프리미어리그 올해의 선수로 뽑혔다고 뉴시스가 보도했다.
1131629,20190301,"스포츠,축구,한국프로축구","스포츠,축구,해외축구","손흥민은 피에르 에메릭 오바메양(아스널), 에덴 아자르(첼시), 해리 케인(토트넘) 등 런던 연고 클럽의 선수들과 함께 후보에 올랐고 축구전문가 22명의 투표로 이들 가운데 최고 선수 영예를 안았다고 이 매체는 전했다."
1131630,20190301,"스포츠,축구,한국프로축구","스포츠,축구,해외축구",손흥민은 지난해 12월 한 달 동안만 6골 3도움을 올리는 등 현재까지 컵 대회 포함 33경기 16골을 기록 중이다.
1131703,20190301,"지역,충남","지역,경남",제100주년 3.1절을 하루 앞둔 28일 오후 충남 천안시 동남구 병천면 사적관리소 앞에서 열린 아우내 봉화제에서 참가자들이 대형태극기를 앞세우며 횃불을 들고 행진을 하고 있다.
1131873,20190301,"스포츠,축구,한국프로축구","스포츠,축구,해외축구",손흥민은 이날 런던을 연고로 하는 프리미어리그 클럽 소속 선수 가운데 2018∼2019 시즌 최고의 활약을 펼친 선수로 뽑혔다.
1131995,20190301,"스포츠,야구,메이저리그","스포츠,야구,한국프로야구","지난해 정규리그 막판 3경기에 복귀했으나, 사실상 2년간 공백이 있었던 터라 현지에서도 그의 부활 여부에 많은 관심이 따랐다."
1132133,20190301,"지역,강원","사회,사회일반","시교육청은 올해 초등학교 1∼2학년을 대상으로 하는 오후 돌봄교실을 전년의 145실에서 22실 늘려 총 167실을 운영하고, 3∼6학년 대상 방과후학교 연계형 돌봄교실도 지난해 6실보다 13실 증가한 19실을 운영할 예정이다."
1132134,20190301,"지역,강원","사회,사회일반",시교육청은 학기 중 학교 현장에서 초등돌봄교실 증실을 요청할 경우 시설 구축 및 운영 예산 등을 지원할 방침이다.
1132137,20190301,"지역,강원","사회,사회일반",올해도 희망 인원 전체를 수용할 수 있게 된 만큼 세종시는 최근 5년(2015∼2019) 연속 초등 돌봄교실 수용률 100%를 달성할 수 있을 것으로 예상된다.
1132182,20190301,"경제,무역","경제,산업_기업",수출이 두 자릿수로 감소한 것은 지난 2016년 7월 이후 31개월 만이고 3개월 연속 하락한 것도 2016년 5∼7월 이후 처음이다.
1132183,20190301,"경제,무역","경제,산업_기업",수출 급감을 예상했던 정부는 오는 4일 ‘수출 활력 제고 대책’을 발표하고 국내 기업들의 수출 지원에 나설 계획이다.
1132196,20190301,"경제,무역","경제,산업_기업","수출액은 줄었지만, 조업일수 감소와 지난해 2월 기저효과를 제외하면 수출 여건은 개선되고 있다는 게 산업부의 설명이다."
1132199,20190301,"경제,무역","경제,산업_기업","전기차와 바이오헬스, 2차전지, 유기발광다이오드(OLED) 등 신(新)수출성장동력이 견조한 성장세를 유지하고 있고 자동차와 일반기계, 철강 등이 버팀목이 되고 있다는 점은 그나마 긍정적이다."
1132420,20190301,"지역,제주","지역,경남","이 행사는 ㈔제주올레(이사장 서명숙)를 비롯해 지리산둘레길, 부산갈맷길, 내포문화숲길 등 한국의 주요 걷는 길을 운영하는 20여개 단체로 구성된 사단법인 한국걷는길연합이 추친함에 따라 전국 15개 지역에서 1일부터 2일까지 양일간에 걸쳐 진행된다."
1132431,20190301,"지역,충남","지역,경남",제 100주년 3.1절을 맞은 1일 오후 충남 천안시 독립기념관에서 기념식이 열려 시민들이 만세 삼창을 하고 있다.
1132504,20190301,"지역,대구","지역,경남",시민들은 100년 전 만세 운동 당시 복장을 착용하고 손 태극기를 흔들며 거리를 행진했으며 이를 지켜보던 시민들도 손을 흔들며 호응했다.
1132775,20190301,"지역,전북","사회,사회일반","에스지레일 측은 간담회를 통해 ‘지역난방 및 주거지 하부통과 국내외 사례’를 소개하며 계획된 노선의 안전성을 설명했지만, 주민들의 불안감을 해소하기에는 역부족이었다."
1132782,20190301,"지역,전북","사회,사회일반",질의응답 후 ‘투쟁위원회’는 현재 설계된 노선안은 시행사 측이 부실하게 조사하고 설계했다는 의혹을 제기하는 자료를 만들어 간담회에 참석한 주민들에게 쉽고 자세하게 알렸다.
1132793,20190301,"지역,전북","사회,사회일반","이중 민자사업 구간인 파주 운정∼삼성은 지난해 12월 27일 착공식을 가졌지만, 노선 설계를 두고 파주 교하 주민들이 반발하고 있어 사업의 지연이 불가피할 것으로 보인다."
1132977,20190301,"지역,충남","문화,문화일반","양승조 충남도지사와 독립유공자, 광복회, 보훈관련 단체와 도민 등 3000여명이 참가한 이날 3.1절 기념행사는 독립선언서 낭독, 표창, 기념사 등이 진행됐다."
1132982,20190301,"지역,충남","문화,문화일반",양 지사는 이날 이준식 독립기념관장과 3.1운동 100주년을 맞아 기념관 내 ‘3.1평화운동 충남 백년의집’을 공동 건립·운영하는 협약도 체결했다.
1132985,20190301,"지역,충남","문화,문화일반","애국지사, 기관·단체, 시민, 학생, 공무원 등 약 1000여명이 참석한 이날 행사는 대전지역 유일 생존 애국지사인 정완진(92) 지사가 독립선언서를 낭독했다."
1132993,20190301,"지역,충남","문화,문화일반","이춘희 시장과 독립유공자, 광복회 등 보훈단체 회원과 시민 등 100여 명이 참석한 행사는 독립선언서 낭독, 독립유공자 표창, 기념사 순으로 진행됐다."
1133057,20190301,"지역,광주",,육군 제31보병사단 소속 장병 629명이 1일 오전 광주 일원에서 열린 제54회 3·1절 전국마라톤대회에 참가해 3·1운동 정신의 계승을 다짐했다.
1133073,20190301,"스포츠,농구_배구",,전날 입국한 그는 오는 3일까지 프로배구 V리그 여자부 경기를 직접 관람하며 한국 선수들을 면밀히 파악할 예정이다.
1133076,20190301,"스포츠,농구_배구",,"이탈리아 여자 유소년팀을 시작으로 독일 여자 대표팀 감독 등을 역임했고, 현재는 브라질리그 로호리존테의 미나스테니스 클럽에서 지도자 생활을 이어오다 한국과 인연을 맺었다."
1133133,20190301,"지역,강원",,시내버스 무료 와이파이는 가입한 통신사에 관계없이 휴대폰에서 와이파이 목록을 검색해 ‘PublicWiFi@BUS’를 선택하면 별도 인증절차 없이 사용이 가능하다.
1133193,20190301,"지역,대전","IT_과학,과학","일반시민들도 참석한 이날 행사는 에어로켓 만들기 및 발사, 로봇이 말하는 3?1운동 축하메시지, 자율주행자동차 시연 등 다양한 과학체험 프로그램도 함께 진행됐다."
1133196,20190301,"지역,대전","IT_과학,과학","이들은 이를 위해 인류 공동 번영과 세계 평화에 희망이 될 과학기술 연구와 혁신에 매진하고, 지구온난화와 재난재해를 극복하기 위한 과학기술 연구 성과에 집중할 것을 다짐했다."
1133768,20190228,"IT_과학,IT_과학일반",,이집트 최고의 e-커머스 허브 ‘이집트 글로벌 게이트’(EG게이트)와 ㈜나스커뮤니케이션은 28일 서울 을지로 신한엘타워에서 정보통신(IT)과 산업·관광·콘텐츠 분야에 대한 파트너십을 체결했다고 밝혔다.
1133770,20190228,"IT_과학,IT_과학일반",,이번 계약으로 나스커뮤니케이션은 이집트의 관광과 산업을 한국에 소개하고 한국의 첨단기술과 산업을 이집트에 연결하는 등 다양한 사업을 공동으로 추진하게 된다.
1133951,20190228,"경제,반도체","경제,산업_기업",이를 통해 월 13만장 수준으로 대형 OLED 생산량을 대폭 늘려 2018년 290만대였던 OLED TV 판매량을 올해 400만대까지 확대할 계획이다.
1133952,20190228,"경제,반도체","경제,산업_기업","아울러 휘도와 응답속도 등 OLED의 성능을 더욱 끌어올려 화질경쟁력을 한층 높이고, 올 하반기부터 88인치 OLED 8K 출시를 시작으로 77인치, 65인치 OLED 8K까지 제품군을 확대할 예정이다."
1133983,20190228,"경제,자원","경제,반도체",이번 프로젝트는 UAE 북동쪽 해안에 위치한 푸자이라 지하 암반에 총 4200만 배럴 규모의 원유비축기지를 신축하는 공사다.
1133987,20190228,"경제,자원","경제,반도체",알 만도스 원유비축기지는 저장 규모뿐 아니라 3가지 유형의 원유를 저장할 수 있으며 운반일정 관리와 최적화가 용이한 특징을 가졌다.
1134133,20190228,"경제,증권_증시","경제,외환",장 초반 하락세를 보이던 지수는 기준금리 동결 소식 등으로 낙폭을 줄이다 장 막바지 북·미 정상의 오찬 취소 가능성이 전해지면서 급락했다.
1134145,20190228,"경제,증권_증시","경제,외환",앞서 금융투자업계에서는 이번 2차 북·미 정상회담에서 북핵 문제가 해결 국면에 들어서면 경협주가 가시적인 수혜를 볼 수 있을 것으로 내다봤다.
1135421,20190302,"IT_과학,모바일",,세계 최대 시장인 중국과 급부상하고 있는 인도 시장에서 성장세가 꺾인 것이 점유율 하락에 원인이 됐다.
1135561,20190302,"스포츠,올림픽_아시안게임","스포츠,월드컵","이중 4명만이 오는 9일 열리는 최종전에 올라 유창현, 김응태, 황인호, 김승래와 결승행 티켓을 놓고 실력을 겨루게 된다."
1136212,20190302,"경제,증권_증시","경제,국제경제",오후 3시 전후 회담 결렬 징후가 전해지자 투자심리가 급격히 얼어붙으면서 약 30분 만에 주가가 내린 것이다.
1136213,20190302,"경제,증권_증시","경제,국제경제",촉박한 시간 내에 시장에 악재가 반영된 만큼 시간이 흐르면 이번 회담 결렬 영향은 축소될 것이란 예측이 나온다.
1136219,20190302,"경제,증권_증시","경제,국제경제",지난해 하반기 증시 침체와 남북 화해무드 재료가 소멸로 ‘마이너스 성적표’를 받아들었다가 최근 회복세를 되찾은 것이다.
1136222,20190302,"경제,증권_증시","경제,국제경제",오는 4일에는 이호승 기재부 1차관 주재로 ‘제63차 거시경제금융회의’를 열어 북·미 정상회담의 시장 영향 및 전망을 논의할 예정이다.
1137358,20190303,"국제,중동_아프리카","국제,중남미",운영사에서 석유 도난 사실을 알고 유정을 끌 때 송유관 내부의 압력이 낮아지면서 화재가 발생할 수 있다.
1139317,20190303,"지역,대구","지역,경남",시는 주변 학교 개학에 따른 교통 혼잡이 예상됨에 따라 3일 유관기관 및 전문가 등이 참석한 가운데 교통재개를 위한 회의를 개최했다.
1139405,20190303,"사회,환경","사회,교육_시험",신학기가 시작되는 날이라서 휴업이나 휴원을 할 경우 학사일정과 학부모 혼란이 클 것이라는 점을 고려했다는 설명이다.
1139422,20190303,"지역,제주","문화,전시_공연","제주도 출신 기애리, 박수연, 이예린, 정다흰, 김가영, 김태용씨는 최근 동계훈련을 통해 차영수 박사(중요무형문화재 제1호 종묘제례악 이수자)로부터 해금연주기법을 사사받았다."
1140170,20190304,"지역,대전","국제,유럽_EU",한남대학교(총장 이덕훈)는 28일 대전시 중구 단재로에 있는 단재 신채호 선생의 생가를 방문해 대한독립의 참뜻을 기억하는 시간을 가졌다.
1140171,20190304,"지역,대전","국제,유럽_EU","이덕훈 총장과 교직원, 총학생회 임원, 학군단 학생 등 30여명은 이날 신채호 선생이 태어나 유소년기를 보낸 생가를 둘러보고 동상 앞에서 묵념하며 뜻을 기렸다."
1140579,20190304,"IT_과학,모바일","IT_과학,보안",스페인 바르셀로나에서 열린 세계 최대 모바일 전시회 ‘MWC 2019’에서 샤오미는 5G 스마트폰 미믹스3 5G를 공개했다.
1140589,20190304,"IT_과학,모바일","IT_과학,보안",소니의 TV 화질 기술을 모바일에 접목해 높은 명암비와 풍부한 색상으로 선명하게 즐길 수 있는 게 특징이다.
1141103,20190304,"지역,대전","문화,문화일반",안승남 경기도 구리시장이 올해 3·1운동 100주년을 맞아 진행 중인 ‘독립선언서 필사 챌린지’에 동참하고 4일 SNS에 인증 사진을 게시했다.
1141106,20190304,"지역,대전","문화,문화일반","안승남 시장은 다음 주자로 구리시의회 박석윤 의장, 구리청소년수련관 신재옥 단장, 구리하랑청소년오케스트라&구리시민오케스트라 이은영 단장 3명을 지목했다."
1141404,20190304,"경제,무역","경제,산업_기업",정부는 4일 서울 종로구 정부서울청사에서 제9차 경제활력대책회의 겸 제8차 경제관계장관회의를 열고 관계부처 합동 ‘수출활력 제고대책’을 열었다.
1141719,20190304,"IT_과학,콘텐츠","IT_과학,인터넷_SNS",올해는 차세대 게임 엔진 개발과 차기 신작 개발에 집중하고 ‘검은사막 모바일’의 일본 서비스 출시에 이어 ‘검은사막 엑스박스 원 버전’(Black Desert for Xbox One)의 북미·유럽 지역 출시를 앞두고 있다.
1141800,20190304,"사회,노동_복지","사회,여성","성희롱을 경험한 피해자의 나이는 20대 이하(12.3%) 30대(10%) 40대(6%) 50대 이상(5.0%) 순으로, 어릴수록 피해를 겪었다고 답한 응답자가 많았다."
1141807,20190304,"사회,노동_복지","사회,여성","성희롱 피해자 중 81.6%가 ‘참고 넘어갔다’고 응답했는데, 그 이유로는 ‘큰 문제라고 생각하지 않아서(49.7%)’와 ‘문제를 제기해도 해결될 것 같지 않아서(31.8%)’ 등이 꼽혔다."
1142168,20190304,"지역,광주","지역,전남","일본군 위안부 피해자인 곽예남 할머니가 향년 94세의 일기로 별세한 가운데, 4일 전남 담양군 평화의소녀상 앞에서 곽 할머니 추모제가 열리고 있다."
1142268,20190304,"지역,충북","지역,대구",시는 오송역 버스환승센터 조성 사업을 마무리 한 뒤 오송역을 기점으로 오송생명과학산업단지를 순환하는 노선 형태로 공공형 버스를 운행할 예정이다.
1142273,20190304,"지역,충북","지역,대구",시는 교통취약지역인 오송생명과학산업단지 내 6대 국책기관 및 입주 기업체와 산업단지 인근 마을 주민 이동권을 보장을 위해 공공형 버스를 운행을 하기로 했다.
1142397,20190304,"스포츠,골프","문화,요리_여행",유니아일랜드 골프 앤 스파 리조트의 가장 큰 특징은 자연환경 속에서 골프의 재미를 고스란히 느낄 수 있다는 점이다.
1142398,20190304,"스포츠,골프","문화,요리_여행",실제로 스카이72 하늘코스 및 웰링턴CC 등을 설계한 노준택 설계사가 코스 공략의 재미를 느끼면서 플레이 할 수 있도록 설계한 것이 포인트다.
1142399,20190304,"스포츠,골프","문화,요리_여행","세심한 코스 설계로 긴 전장에 따른 시원한 장타 공략은 물론 정교함, 다양한 샷 밸류 모두를 연출할 수 있도록 설계했다."
1142412,20190304,"스포츠,골프","문화,요리_여행","한편, 유니아일랜드 골프 앤 스파 리조트는 지난 2월 28일부터 3월 3일까지 열린 SBS골프 대한민국 골프대전에 참가하여 방문객들로부터 좋은 반응을 이끌어 낸 바 있다."
1142502,20190304,"스포츠,야구","사회,사건_사고","음주 운전의 경우 단순 적발 땐 50경기 출장 정지, 제재금 300만원, 봉사활동 80시간의 제재가 주어진다."
1142517,20190304,"스포츠,축구",,인판티노 회장은 앞서 2019 아시안컵 결승전 참관차 UAE를 방문했다가 정몽규 회장을 만나 구두로 여자 월드컵 공동 개최를 제안한 것으로 알려졌다.
1142519,20190304,"스포츠,축구",,"유치 신청 마감은 4월 16일이고, 현재까지 호주와 콜롬비아, 일본, 남아프리카공화국 등 4개국이 유치 의사를 밝혔다."
1142594,20190304,"지역,충남",,제주도 농업기술원이 다양한 용도의 감귤품종 개발을 위한 ‘감귤 교배육종 로드맵’을 완성하고 신품종 개발에 속도를 내고 있다.
1142595,20190304,"지역,충남",,"제주도 농업기술원은 2027년까지 감귤 교배육종 로드맵에 따라, 만감류 ‘가을향’을 시작으로 11개 신품종을 개발·보급할 계획이라고 4일 밝혔다."
1142598,20190304,"지역,충남",,"품종 개발에는 일반적으로 15년이 걸리지만, 농업기술원은 감귤 교배육종을 시작한 지 8년 만인 지난해 만감류 신품종 ‘가을향’을 개발하는 등 감귤 육종 로드맵 추진에 성공했다."
1142682,20190304,"스포츠,축구,국가대표팀",,인천 유나이티드와 제주 유나이티드의 개막전을 관람하기 위해 인천구장을 찾더니 곧장 안양으로 가 부산 아이파크와 안양FC의 경기도 지켜봤다.
1142685,20190304,"스포츠,축구,국가대표팀",,오는 22일부터 26일까지 캄보디아에서 열리는 U-23 챔피언십 예선에 참여하기 전 선수 한 명이라도 더 직접 눈으로 살펴보겠다는 의지다.
1143227,20190304,"스포츠,축구",,이들은 각각 오는 22일부터 26일까지 캄보디아에서 열리는 U-23 챔피언십 예선과 오는 5월 폴란드에서 열리는 국제축구연맹(FIFA) U-20 월드컵 준비에 나선다.
1143244,20190304,"스포츠,축구",,"지난 시즌 K리그 영플레이어상을 받으며 전북 현대의 차세대 핵심으로 떠오른 한승규와 한찬희(전남), 장윤호(전북), 김준형(광주)도 중복의 대상이 될 수 있다."
1143250,20190304,"스포츠,축구",,"하지메 감독은 월드컵과 아시안컵, A매치와 같은 성인 무대뿐 아니라 오는 2020년 도쿄 올림픽까지 임기를 보장받았다."
1143489,20190304,"사회,미디어","정치,정치일반","정치자금법상 정당과 당 대표, 국회의원 등 정치활동을 하는 모든 개인과 단체는 후원회를 통해서만 후원금을 받을 수 있다."
1143496,20190304,"사회,미디어","정치,정치일반",유 이사장이 정계 은퇴를 선언하고 대선후보 여론조사에서 자신의 이름을 빼달라고 요청하는 등 앞으로 정치를 하지 않겠다는 뜻을 밝혔기 때문이다.
1143774,20190303,"스포츠,골프",,전날 3라운드까지 7언더파로 공동 8위에 올랐던 박성현은 이날 무서운 뒷심을 발휘하며 순위를 끌어올린 끝에 2위 이민지(23·호주)를 2타 차로 제쳤다.
1143776,20190303,"스포츠,골프",,이날 선두 아리야 주타누간(24·태국)에 4타 뒤진 채 라운드를 시작한 박성현은 1∼3번 홀 연속 버디를 잡으며 추격의 고삐를 당겼다.
1143778,20190303,"스포츠,골프",,후반에도 10번 홀에서 버디를 기록한 것을 시작으로 13∼14번 홀에서 연속 버디를 적어내며 이민지를 제치고 단독 선두로 나섰다.
1143784,20190303,"스포츠,골프",,이민지는 지난달 24일 태국에서 열린 혼다 타일랜드에서도 양희영(30)에 1타 차로 패해 2주 연속 한국 선수에 밀렸다.
1143785,20190303,"스포츠,골프",,지난달 여자 선수 역대 최고 수준(70억원 추산)의 스폰서 계약을 맺은 박성현이 비교적 빨리 우승컵을 들어 올리면서 올 시즌 목표 달성 전망도 밝아졌다.
1143791,20190303,"스포츠,골프",,올해 LPGA 무대에 진출한 이정은6은 이날 6타를 줄이며 분전했으나 공동 11위로 아쉽게 톱10에 들지 못했다.
1144169,20190303,"경제,자동차","경제,산업_기업",수소전기차는 전용 모델인 현대자동차 ‘넥쏘’(사진)를 중심으로 전년 대비 780% 이상 증가한 731대(버스 2대 포함)가 판매돼 정부 보급목표인 659대를 넘어섰다.
1144242,20190303,"국제,아시아","국제,중동_아프리카",앙숙 관계인 두 나라는 카슈미르 일대에서 수없이 충돌했지만 전투기까지 동원된 것은 1971년 벌어진 카슈미르 3차 전쟁 이후 48년 만에 처음이다.
1144252,20190303,"국제,아시아","국제,중동_아프리카",앙숙 파키스탄과 인도 내 유일한 무슬림 다수지역 카슈미르를 무대로 실랑이를 벌이는 현재 상황은 그가 지지율을 회복할 좋은 기회가 될 것이라고 TOI는 지적했다.
1144294,20190303,"지역,전북","국제,일본",전북 전주 전주병원 장례식장에 마련된 일본군 위안부 피해자 곽예남 할머니(향년 94세)의 빈소에 3일 한복 차림의 영정사진이 놓여 있다.
1144334,20190303,"지역,광주",,지자체 보유 토지·건물에 캠코가 개발사업비를 투자해 리모델링한 뒤 임대수익으로 조달자금을 회수하는 일명 ‘공유재산 위탁개발’ 방식이다.
1144340,20190303,"지역,광주",,"캠코는 그동안 남구, 입주상인 등과 상생하기 위해 전력투구했으나 높은 공실률로 손실 규모가 천문학적으로 불어났다고 밝혔다."
1144342,20190303,"지역,광주",,캠코는 계약 체결 당시 임대차 손실이나 계약파기가 발생할 경우 남구가 합당한 재원을 마련한다고 문서로 약속했다고 주장하며 이를 토대로 법적 소송 절차에 들어갈 방침이다.
1144343,20190303,"지역,광주",,이에 대해 남구는 공유재산 및 물품관리법 등에 따라 합법적 계약을 체결했다며 임대사업에 따른 모든 책임은 캠코가 떠안아야 한다는 입장이다.
1144445,20190303,"경제,무역","경제,산업_기업","주력 제품인 8기가비트(Gb)급 D램 메모리 가격은 지난달 전년 대비 36.8% 급락하고, 128Gb급 낸드플래시 가격은 25.2% 하락했다."
1144623,20190303,"스포츠,농구_배구","스포츠,월드컵",시즌 시작에 앞서 강력한 우승후보로 꼽힌 KB는 시즌 초 라이벌 우리은행에 연패하는 등 잠시 흔들렸다.
1144634,20190303,"스포츠,농구_배구","스포츠,월드컵",스피드와 탄력이 뛰어난 쏜튼은 상대 외국인 선수가 팀내 최장신 박지수(198㎝)를 막는 경우가 많자 마음껏 코트를 누비며 득점력을 과시했다.
1144635,20190303,"스포츠,농구_배구","스포츠,월드컵","올 시즌 쏜튼은 평균 21.5득점으로 리그 전체 1위에 오르며 박지수와의 막강한 트윈타워를 구축, 상대에게 공포의 대상이 됐다."
1144637,20190303,"스포츠,농구_배구","스포츠,월드컵","지난해 KB와 자유계약선수(FA) 계약을 맺고 이적한 가드 염윤아, KB 프랜차이즈인 주장 강아정의 활약도 빼놓을 수 없다."
1146614,20190305,"지역,대전","국제,미국_북미",현지 관계자는 3일 앨라배마주와 조지아주를 덮친 다수의 토네이도로 최소 23명이 숨지고 가옥 수백 채가 파괴됐다고 밝혔다.
1146859,20190305,"사회,환경",,이 조치가 시행된 지역은 지난 4일 오후 4시까지 하루 평균 초미세먼지 농도가 50㎍/㎥ 이상으로 나타났다.
1147138,20190305,"지역,충남","지역,경기","연천군은 지난 4일 늘목1리 하늘아래첫동네에서 김광철 연천군수를 비롯해 임재석 군의회의장 등 군의원, 전곡읍 주요사회 단체장들과 마을주민들이 참여해 개통식 기념행사를 갖고 대중교통의 첫 운행을 함께 축하했다."
1147139,20190305,"지역,충남","지역,경기","첫마을택시는 노폭이 협소하고 심한 굴곡으로 대중교통을 운행할 수 없었던 하늘아래첫동네 지역에 교통서비스를 제공하기 위해 지난해 농림수산식품부 소관 농촌형 교통모델사업에 공모, 선정 후 추진하게 됐다."
1147140,20190305,"지역,충남","지역,경기","택시는 전곡 중심부에서 해당 마을까지 출근시간, 생활시간, 퇴근시간 일 3회 운행해 그 동안 대중교통 이용을 위해서 마을에서 버스정류장까지 최대 3.3㎞구간을 이동해야했던 불편이 다소 해소될 것으로 보인다."
1147208,20190305,"경제,취업_창업","IT_과학,모바일",㈜파크랜드가 부산시의 청년취업 정장 대여 서비스 ‘드림옷장’ 운영사로 지난해에 이어 2년 연속 선정됐다고 5일 밝혔다.
1147322,20190305,"지역,제주","지역,충남",제주 지역에 첫 고농도 미세먼지 비상저감조치가 시행된 5일 오전 제주시 도두동에서 바라본 도심이 희뿌연 먼지로 덮여 있다.
1147385,20190305,"지역,제주",,"지원신청은 최소 3인 이상으로 구성된 단체 또는 모임의 비상업적 프로젝트로, 대중에게 공개 가능한 사업이면 된다."
1147707,20190305,"지역,울산","경제,산업_기업",협약에 따라 버슘머트리얼즈는 국내 자회사 버슘머트리얼즈피엠코리아를 통해 울산 남구 용연로 5323㎡ 부지에 2022년까지 1000억원을 투자해 전자재료용 특수가스인 삼불화질소를 생산하는 공장을 증설한다.
1147708,20190305,"지역,울산","경제,산업_기업","협약서에는 버슘머트리얼즈가 생산공장 증설투자를 통해 지역경제 활성화에 기여하고 공장가동에 필요한 인력 채용시 울산시민을 최우선적으로 고려할 것과, 울산시는 증설투자와 관련한 각종 인·허가와 인센티브 등 지원사항에 대한 기본적인 합의사항을 규정하고 있다."
1147709,20190305,"지역,울산","경제,산업_기업","울산시는 이번 증설투자로 매년 1300억 원의 직·간접 생산유발 효과와 40명의 직접고용, 연간 263명 정도의 간접고용 효과를 기대하고 있다."
1147711,20190305,"지역,울산","경제,산업_기업","이에 울산시는 지난해 상반기부터 수차례에 걸쳐 버슘머트리얼즈 경영진에게 울산이 가진 우수한 산업인프라를 적극 홍보하고, 외국인투자지역 지정을 통한 조세감면 등 특전(인센티브)을 제시하며 최종 투자 결정을 이끌어 냈다."
1148239,20190305,"사회,환경",,시는 미세먼지 발생 핵심 3대 현장인 비산먼지 발생사업장 및 생활주변 대기배출업소 378곳과 폐기물 불법소각 현장에 대해 집중적으로 점검할 계획이다.
1148240,20190305,"사회,환경",,"주요점검 사항은 공사장 및 비산먼지 발생사업장의 비산먼지 억제시설 설치와 조치 이행여부, 대기배출업소의 방지시설 정상가동 및 배출허용기준 준수 여부, 농어촌지역 폐비닐 및 생활쓰레기 소각, 건설공사장 등 폐기물 불법소각 행위 등이다."
1148241,20190305,"사회,환경",,"시는 위반사항에 대해 사법조치 및 행정처분 등 관련법령에 따라 강력하게 조치하고, 지속적인 점검을 통해 법 위반사례가 반복되지 않도록 사업장 관리를 강화할 계획이다."
1148351,20190305,"경제,유통","경제,자동차","㈜수진 는 이달 말까지 줄기세포배양액이 함유된 색조제품을 출시할 예정이고 기초라인인 앰플, 크림 또한 개발중에 있다고 밝혔다."
1148491,20190305,"국제,아시아","국제,중동_아프리카",세계적 대기오염 연구기관 에어비주얼(AirVisual)이 5일 발표한 2018 세계 대기질 보고서에 따르면 지난해 평균 초미세먼지(PM 2.5)가 농도가 가장 높았던 나라는 방글라데시였다.
1148498,20190305,"국제,아시아","국제,중동_아프리카",에어비주얼 보고서에 따르면 세계에서 오염이 가장 심한 도시는 인도의 그루그람으로 연간 초미세먼지 평균 농도가 135.8㎍/㎥였다.
1148564,20190305,"스포츠,올림픽_아시안게임","국제,러시아",영상 속 김아랑은 출발신호와 함께 여유롭게 2·3위를 유지하며 달리다 마지막 바퀴에서 아우렐리에 몽브와상(프랑스)과 예카테리나 에프레멘코바(러시아)를 제치고 1등으로 결승선에 들어왔다.
1148818,20190305,"스포츠,축구","스포츠,야구",스페인 프리메라리가에서 막강 수비로 평가되는 아틀레티코 마드리드도 이번 시즌 챔피언스리그 조별예선에서 도르트문트에 0대 4로 무너진 바 있다.
1148827,20190305,"스포츠,축구","스포츠,야구","손흥민과 크리스티안 에릭센을 비롯해 양 측면 윙백들인 서지 오리에와 키에런 트리피어, 대니 로즈와 벤 데이비스가 모두 지쳐있다."
1148830,20190305,"스포츠,축구","스포츠,야구",토트넘에 0대 3으로 충격패한 직후 열렸던 분데스리가 3경기에서 단 1승(1승 1무 1패)을 챙기는 데 그쳤다.
1148970,20190304,"지역,충남","사회,사회일반",충남도가 결식우려 노인을 위한 무료급식 지원 단가를 올리고 ‘찾아가는 교통안전 교육’을 실시하는 등 노인 복지 강화에 나선다.
1148972,20190304,"지역,충남","사회,사회일반",충남은 현재 도내 종합복지관 등 50곳에서 하루 평균 3700명의 노인에게 무료급식을 제공하고 지역별로 2900여명의 노인에게 도시락을 전달하고 있다.
1149319,20190304,"경제,무역","경제,산업_기업",정부는 4일 홍남기 부총리 겸 기획재정부 장관 주재로 경제활력대책회의를 열고 단기와 중장기 대책을 아우르는 ‘수출 활력 제고 대책’을 확정·발표했다.
1149323,20190304,"경제,무역","경제,산업_기업",정부는 일단 상황 개선 때까지 버틸 수 있는 여건 조성과 새로운 주력 수출 품목을 발굴하는 데 목표를 두기로 했다.
1149328,20190304,"경제,무역","경제,산업_기업",일시적 신용도 악화로 자금난을 겪는 유망 수출 기업에는 수출계약서만으로 제작 자금을 지원하는 1000억원 규모의 특별보증 제도도 신설된다.
1149416,20190304,"지역,제주",,제주도는 의료법이 정한 녹지국제병원 개원기한이 4일로 만료됨에 따라 5일부터 녹지국제병원에 대한 ‘외국의료기관 개설허가 취소 전 청문’ 절차에 본격 돌입한다고 밝혔다.
1149452,20190304,"IT_과학,모바일","IT_과학,인터넷_SNS",스마트폰 전문 트위터리안 ‘아이스 유니버스’에 따르면 중국에서 2시간 동안 예약된 갤럭시S10 판매량이 전작 갤럭시S9의 이틀간 판매량과 같았다.
